Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
2837	21/02/2018	12:12:10	 5.182	225.728	 0.005	 8.401	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.140	  0.06	  0.01	49.7867825232097	62.5640623899526	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2838	21/02/2018	12:12:12	 5.182	225.728	 0.005	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.140	  0.06	  0.01	49.7867825232097	62.5640623899526	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2839	21/02/2018	12:12:13	 5.182	225.728	 0.005	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.140	  0.06	  0.01	49.7867825232097	62.5640623899526	 22.35	 22.39	 25.33	 24.54	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2840	21/02/2018	12:12:15	 5.182	225.728	 0.005	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.139	  0.06	  0.01	49.7794208125561	62.5548113699188	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2841	21/02/2018	12:12:16	 5.182	225.728	 0.004	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.139	  0.06	  0.01	49.7794208125561	62.5548113699188	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2842	21/02/2018	12:12:17	 5.182	225.729	 0.005	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.139	  0.06	  0.01	49.7794208125561	62.5548113699188	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2843	21/02/2018	12:12:19	 5.182	225.729	 0.005	 8.400	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.138	  0.06	  0.01	49.772059102077	62.5455603500595	 22.35	 22.39	 25.33	 24.54	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2844	21/02/2018	12:12:20	 5.182	225.729	 0.005	 8.399	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.138	  0.06	  0.01	49.772059102077	62.5455603500595	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2845	21/02/2018	12:12:22	 5.182	225.729	 0.004	 8.398	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.138	  0.06	  0.01	49.772059102077	62.5455603500595	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2846	21/02/2018	12:12:23	 5.182	225.729	 0.004	 8.398	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.137	  0.06	  0.01	49.7646973914234	62.5363093299675	 22.35	 22.39	 25.33	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2847	21/02/2018	12:12:24	 5.182	225.729	 0.004	 8.397	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.137	  0.06	  0.01	49.7646973914234	62.5363093299675	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2848	21/02/2018	12:12:26	 5.182	225.729	 0.005	 8.397	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.136	  0.06	  0.01	49.7573356808862	62.5270583100501	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2849	21/02/2018	12:12:27	 5.182	225.729	 0.004	 8.397	143.492	 -0.38	 0.237	207.398	 -1.00	 0.202	193.076	 -3.00	 5.109	 8.136	  0.06	  0.01	49.7573356808862	62.5270583100501	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2850	21/02/2018	12:12:29	 5.182	225.729	 0.004	 8.396	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.136	  0.06	  0.01	49.7573356808862	62.5270583100501	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2851	21/02/2018	12:12:30	 5.182	225.730	 0.004	 8.396	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.135	  0.06	  0.01	49.7499739702325	62.517807289958	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2852	21/02/2018	12:12:32	 5.182	225.730	 0.004	 8.396	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.135	  0.06	  0.01	49.7499739702325	62.517807289958	 22.35	 22.39	 25.32	 24.54	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2853	21/02/2018	12:12:33	 5.182	225.730	 0.005	 8.395	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.135	  0.06	  0.01	49.7499739702325	62.517807289958	 22.35	 22.39	 25.32	 24.54	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2854	21/02/2018	12:12:34	 5.182	225.730	 0.005	 8.395	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.134	  0.06	  0.01	49.7426122596371	62.5085562699824	 22.35	 22.39	 25.32	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2855	21/02/2018	12:12:36	 5.182	225.730	 0.005	 8.394	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.134	  0.06	  0.01	49.7426122596371	62.5085562699824	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2856	21/02/2018	12:12:37	 5.182	225.730	 0.005	 8.394	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.134	  0.06	  0.01	49.7426122596371	62.5085562699824	 22.35	 22.39	 25.31	 24.53	10.461	11.475	11.034	10.9900000000052	2.01400000001013	
2857	21/02/2018	12:12:39	 5.182	225.730	 0.004	 8.394	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.133	  0.06	  0.01	49.7352505490999	62.4993052500649	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2858	21/02/2018	12:12:40	 5.182	225.730	 0.004	 8.394	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.133	  0.06	  0.01	49.7352505490999	62.4993052500649	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2859	21/02/2018	12:12:42	 5.182	225.730	 0.004	 8.394	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.133	  0.06	  0.01	49.7352505490999	62.4993052500649	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2860	21/02/2018	12:12:45	 5.182	225.730	-0.011	 8.393	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.132	  0.06	  0.01	49.7278888384462	62.4900542299729	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2861	21/02/2018	12:12:48	 5.182	225.729	-0.021	 8.392	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.132	  0.06	  0.01	49.7278888384462	62.4900542299729	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2862	21/02/2018	12:12:51	 5.182	225.728	-0.015	 8.392	143.492	 -0.38	 0.237	207.398	 -1.00	 0.204	193.076	 -3.00	 5.109	 8.131	  0.06	  0.01	49.7205271277926	62.4808032098808	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2863	21/02/2018	12:12:54	 5.182	225.727	-0.012	 8.391	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.131	  0.06	  0.01	49.7205271277926	62.4808032098808	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2864	21/02/2018	12:12:57	 5.182	225.727	-0.012	 8.390	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.131	  0.06	  0.01	49.7205271277926	62.4715521900798	 22.35	 22.39	 25.33	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2865	21/02/2018	12:13:00	 5.182	225.726	-0.013	 8.390	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.130	  0.06	  0.01	49.7131654173136	62.4715521900798	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2866	21/02/2018	12:13:03	 5.182	225.725	-0.012	 8.389	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.109	 8.130	  0.06	  0.01	49.7131654173136	62.4715521900798	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.034	10.9896666666755	2.01433333333989	
2867	21/02/2018	12:13:06	 5.182	225.724	-0.013	 8.389	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.129	  0.06	  0.01	49.707787958323	62.4647946599871	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.033	10.9893333333457	2.01466666666965	
2868	21/02/2018	12:13:09	 5.182	225.724	-0.011	 8.388	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.129	  0.06	  0.01	49.707787958323	62.4647946599871	 22.35	 22.39	 25.32	 24.53	10.460	11.474	11.033	10.9890000000014	2.01500000001397	
2869	21/02/2018	12:13:11	 5.182	225.723	-0.012	 8.388	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.128	  0.06	  0.01	49.7004262476694	62.455543639895	 22.35	 22.39	 25.33	 24.53	10.460	11.475	11.033	10.9893333333457	2.01466666666965	
2870	21/02/2018	12:13:14	 5.182	225.723	-0.013	 8.386	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.128	  0.06	  0.01	49.7004262476694	62.455543639895	 22.35	 22.39	 25.31	 24.54	10.460	11.475	11.033	10.9893333333457	2.01466666666965	
2871	21/02/2018	12:13:16	 5.183	225.723	-0.006	 8.386	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.127	  0.06	  0.01	49.6930645371322	62.4462926199194	 22.35	 22.39	 25.31	 24.53	10.460	11.475	11.033	10.9893333333457	2.01466666666965	
2872	21/02/2018	12:13:19	 5.183	225.723	-0.002	 8.385	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.127	  0.06	  0.01	49.6930645371322	62.4462926199194	 22.35	 22.39	 25.32	 24.53	10.460	11.474	11.033	10.9890000000014	2.01500000001397	
2873	21/02/2018	12:13:21	 5.183	225.722	-0.003	 8.385	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.127	  0.06	  0.01	49.6930645371322	62.4462926199194	 22.35	 22.39	 25.31	 24.54	10.460	11.475	11.033	10.9893333333457	2.01466666666965	
2874	21/02/2018	12:13:23	 5.183	225.722	-0.002	 8.385	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.126	  0.06	  0.01	49.6857028265367	62.437041600002	 22.35	 22.39	 25.32	 24.53	10.461	11.474	11.033	10.9890000000014	2.01500000001397	
2875	21/02/2018	12:13:25	 5.183	225.722	-0.002	 8.384	143.492	 -0.38	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.108	 8.126	  0.06	  0.01	49.6857028265367	62.437041600002	 22.35	 22.39	 25.32	 24.53	10.460	11.475	11.033	10.9893333333457	2.01733333333686	
2876	21/02/2018	12:13:27	 5.183	225.722	-0.001	 8.399	143.269	-58.18	 0.237	207.398	 -1.00	 0.203	193.076	 -3.00	 5.182	 8.834	  0.06	  0.01	54.7509593041032	68.8022454999154	 22.36	 22.39	 25.32	 24.54	10.319	11.388	10.924	10.8786666666711	2.12533333334432	
2877	21/02/2018	12:13:29	 5.216	225.725	 0.152	 5.772	143.536	 54.62	 0.237	207.398	 -1.00	 0.202	193.076	 -3.00	 5.201	 6.046	  0.06	  0.01	34.18880938855	39.9158987499541	 22.36	 22.39	 25.33	 24.54	10.415	11.450	10.992	10.9570000000094	2.04300000000512	
2878	21/02/2018	12:13:32	 5.244	225.740	 0.337	 4.186	144.888	 37.60	 0.237	207.398	 -1.00	 0.202	193.076	 -3.00	 5.161	 4.384	  0.06	  0.01	21.056468487368	26.4604005599977	 22.36	 22.39	 25.33	 24.53	10.511	11.498	11.051	11.0200000000186	1.98233333334792	
2879	21/02/2018	12:13:34	 5.217	225.765	 0.471	 3.363	146.275	 24.73	 0.237	207.398	 -1.00	 0.202	193.076	 -3.00	 5.130	 3.623	  0.06	  0.01	15.9996071747009	20.10574636003	 22.36	 22.39	 25.33	 24.53	10.560	11.528	11.091	11.0596666666679	1.94233333335433	
2880	21/02/2018	12:13:36	 5.199	225.771	 0.218	 3.129	146.694	 13.04	 0.238	207.398	 -1.00	 0.202	193.076	 -3.00	 5.106	 3.156	  0.06	  0.01	13.1019696810254	16.4644591799588	 22.36	 22.39	 25.33	 24.53	10.596	11.548	11.118	11.0886666666629	1.91466666666383	
2881	21/02/2018	12:13:38	 5.186	225.773	 0.148	 2.949	146.981	 10.81	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.091	 2.897	  0.06	  0.01	11.2290189155028	13.7870486299944	 22.36	 22.39	 25.32	 24.53	10.623	11.564	11.137	11.1096666666708	1.89433333334455	
2882	21/02/2018	12:13:41	 5.175	225.772	 0.036	 2.704	147.482	  6.83	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.078	 2.712	  0.06	  0.01	9.88892922393279	12.2745436599944	 22.36	 22.39	 25.32	 24.53	10.643	11.576	11.152	11.125	1.87900000001537	
2883	21/02/2018	12:13:43	 5.160	225.765	-0.056	 2.629	147.640	  5.53	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.070	 2.585	  0.06	  0.01	8.86142458459653	11.1356205900083	 22.36	 22.39	 25.31	 24.53	10.660	11.585	11.163	11.1373333333322	1.86666666668316	
2884	21/02/2018	12:13:45	 5.154	225.760	-0.151	 2.518	147.895	  4.08	 0.238	207.398	 -1.00	 0.204	193.076	 -3.00	 5.063	 2.489	  0.06	  0.01	8.27703153647599	10.3087387099804	 22.36	 22.39	 25.31	 24.53	10.672	11.593	11.173	11.1469999999972	1.85700000001816	
2885	21/02/2018	12:13:47	 5.151	225.754	-0.196	 2.481	147.995	  3.48	 0.238	207.398	 -1.00	 0.204	193.076	 -3.00	 5.059	 2.419	  0.06	  0.01	7.77163305324211	9.67363476000901	 22.36	 22.39	 25.31	 24.53	10.683	11.599	11.180	11.1550000000134	1.84900000000198	
2886	21/02/2018	12:13:49	 5.147	225.747	-0.231	 2.447	148.081	  2.91	 0.238	207.398	 -1.00	 0.204	193.076	 -3.00	 5.055	 2.363	  0.06	  0.01	7.36533001495263	9.25806180000654	 22.36	 22.39	 25.31	 24.53	10.691	11.604	11.186	11.1603333333478	1.84300000000803	
2887	21/02/2018	12:13:51	 5.142	225.731	-0.261	 2.394	148.212	  5.61	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.052	 2.300	  0.06	  0.01	6.9074950025315	8.68023451998306	 22.36	 22.39	 25.31	 24.53	10.702	11.610	11.192	11.1680000000051	1.83533333335072	
2888	21/02/2018	12:13:54	 5.140	225.722	-0.290	 2.272	148.349	  4.47	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.049	 2.213	  0.06	  0.01	6.27297893588548	7.88536973999726	 22.36	 22.39	 25.31	 24.54	10.715	11.617	11.203	11.1790000000037	1.82500000001164	
2889	21/02/2018	12:13:56	 5.137	225.713	-0.309	 2.224	148.517	  1.92	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.045	 2.174	  0.06	  0.01	5.96634663863369	7.49754983997263	 22.36	 22.39	 25.32	 24.55	10.723	11.622	11.208	11.1843333333381	1.81966666667722	
2890	21/02/2018	12:13:58	 5.133	225.703	-0.330	 2.224	148.568	  1.34	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.043	 2.153	  0.06	  0.01	5.84318181020353	7.32427395001287	 22.36	 22.39	 25.31	 24.55	10.728	11.625	11.211	11.188333333339	1.81566666667641	
2891	21/02/2018	12:14:01	 5.132	225.681	-0.355	 2.224	148.630	  0.80	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.042	 2.135	  0.06	  0.01	5.71265527118521	7.17875111998728	 22.36	 22.39	 25.31	 24.55	10.733	11.628	11.215	11.1923333333252	1.81133333336038	
2892	21/02/2018	12:14:05	 5.129	225.655	-0.380	 2.224	148.668	  0.49	 0.238	207.398	 -1.00	 0.203	193.076	 -3.00	 5.042	 2.127	  0.06	  0.01	5.65376158644358	7.09549194001011	 22.36	 22.39	 25.31	 24.55	10.737	11.630	11.218	11.195000000007	1.80900000000838	
2893	21/02/2018	12:14:09	 5.132	225.642	-0.380	 2.225	148.695	  0.32	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 5.043	 2.124	  0.06	  0.01	5.62969220300147	7.07449640997947	 22.36	 22.39	 25.31	 24.53	10.738	11.631	11.218	11.1956666666665	1.80833333334886	
2894	21/02/2018	12:14:11	 5.025	225.719	 1.591	 2.225	148.703	  0.28	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 5.028	 2.122	  0.06	  0.01	5.64530785269017	7.09411966000334	 22.36	 22.39	 25.31	 24.54	10.739	11.631	11.219	11.196333333326	1.80766666668933	
2895	21/02/2018	12:14:14	 4.962	225.835	 3.158	 2.225	148.721	  0.45	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 5.001	 2.114	  0.06	  0.01	5.63941366662038	7.08671279002738	 22.36	 22.39	 25.31	 24.55	10.739	11.631	11.219	11.196333333326	1.80766666668933	
2896	21/02/2018	12:14:16	 4.936	225.955	 3.566	 2.219	148.735	  0.45	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.974	 2.103	  0.06	  0.01	5.61597814806009	7.03876073998254	 22.36	 22.39	 25.31	 24.55	10.740	11.631	11.220	11.1970000000001	1.80700000001525	
2897	21/02/2018	12:14:18	 4.886	226.189	 3.668	 2.203	148.747	  0.43	 0.239	207.398	 -1.00	 0.202	193.076	 -3.00	 4.946	 2.091	  0.06	  0.01	5.57922816397331	7.01108127997577	 22.36	 22.39	 25.30	 24.54	10.741	11.632	11.220	11.1976666666596	1.80633333335572	
2898	21/02/2018	12:14:21	 4.862	226.296	 3.704	 2.195	148.772	  0.45	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.918	 2.080	  0.06	  0.01	5.55380839381542	6.97060970002349	 22.36	 22.39	 25.29	 24.53	10.742	11.632	11.221	11.1983333333483	1.80566666666709	
2899	21/02/2018	12:14:23	 4.840	226.413	 3.705	 2.188	148.784	  0.44	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.891	 2.070	  0.06	  0.01	5.52499541633733	6.94293023998762	 22.36	 22.39	 25.29	 24.55	10.741	11.633	11.221	11.1979999999894	1.80600000002596	
2900	21/02/2018	12:14:25	 4.798	226.525	 3.705	 2.171	148.809	  0.46	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.862	 2.056	  0.06	  0.01	5.48824543225055	6.89497819002281	 22.36	 22.39	 25.28	 24.55	10.742	11.633	11.221	11.198666666678	1.80533333333733	
2901	21/02/2018	12:14:28	 4.772	226.749	 3.720	 2.163	148.820	  0.41	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.837	 2.047	  0.06	  0.01	5.46679416537518	6.86979221997899	 22.36	 22.39	 25.28	 24.55	10.744	11.633	11.222	11.1996666666673	1.80433333334804	
2902	21/02/2018	12:14:30	 4.755	226.873	 3.711	 2.149	148.845	  0.47	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.808	 2.035	  0.06	  0.01	5.44079909918219	6.84034221000911	 22.36	 22.39	 25.26	 24.54	10.744	11.633	11.222	11.1996666666673	1.80400000000373	
2903	21/02/2018	12:14:32	 4.734	226.975	 3.709	 2.141	148.856	  0.43	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.781	 2.024	  0.06	  0.01	5.4213320839699	6.79416071000742	 22.36	 22.39	 25.26	 24.55	10.745	11.634	11.223	11.2006666666712	1.8033333333442	
2904	21/02/2018	12:14:35	 4.690	227.186	 3.725	 2.125	148.880	  0.42	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.752	 2.012	  0.06	  0.01	5.38259784822003	6.76471069997206	 22.36	 22.39	 25.27	 24.55	10.746	11.634	11.223	11.2010000000009	1.80300000001444	
2905	21/02/2018	12:14:37	 4.666	227.312	 3.714	 2.116	148.892	  0.44	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.729	 2.002	  0.06	  0.01	5.36453978863574	6.7320442600103	 22.36	 22.39	 25.25	 24.55	10.746	11.634	11.223	11.2013333333307	1.80266666668467	
2906	21/02/2018	12:14:39	 4.648	227.423	 3.712	 2.100	148.903	  0.41	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.697	 1.990	  0.06	  0.01	5.32977405621205	6.68907919001504	 22.36	 22.39	 25.25	 24.53	10.747	11.635	11.224	11.2020000000048	1.80200000001059	
2907	21/02/2018	12:14:42	 4.625	227.546	 3.715	 2.090	148.930	  0.42	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.672	 1.979	  0.06	  0.01	5.29699257541506	6.65641274997324	 22.36	 22.39	 25.25	 24.52	10.748	11.635	11.224	11.2023333333345	1.80133333335107	
2908	21/02/2018	12:14:44	 4.600	227.685	 3.716	 2.082	148.943	  0.41	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.644	 1.968	  0.06	  0.01	5.2789345158526	6.61521822997747	 22.36	 22.39	 25.25	 24.52	10.748	11.636	11.225	11.2033333333529	1.80066666666244	
2909	21/02/2018	12:14:46	 4.554	227.929	 3.726	 2.072	148.957	  0.42	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.620	 1.958	  0.06	  0.01	5.24020028010273	6.58504527999321	 22.36	 22.39	 25.24	 24.52	10.749	11.636	11.225	11.2033333333529	1.80066666666244	
2910	21/02/2018	12:14:49	 4.528	228.042	 3.733	 2.057	148.980	  0.41	 0.239	207.398	 -1.00	 0.204	193.076	 -3.00	 4.590	 1.945	  0.06	  0.01	5.21081200661138	6.55133123000269	 22.36	 22.39	 25.23	 24.50	10.749	11.637	11.226	11.2040000000125	1.79966666667315	
2911	21/02/2018	12:14:51	 4.508	228.158	 3.727	 2.051	148.991	  0.39	 0.239	207.398	 -1.00	 0.204	193.076	 -3.00	 4.564	 1.936	  0.06	  0.01	5.19614715432544	6.52791580998746	 22.36	 22.39	 25.23	 24.52	10.750	11.637	11.226	11.2043333333422	1.79966666667315	
2912	21/02/2018	12:14:53	 4.486	228.273	 3.725	 2.035	149.013	  0.47	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.536	 1.924	  0.06	  0.01	5.16336567355756	6.48849184002029	 22.36	 22.39	 25.22	 24.51	10.751	11.637	11.226	11.204666666672	1.79933333334338	
2913	21/02/2018	12:14:56	 4.443	228.487	 3.703	 2.026	149.025	  0.45	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.511	 1.913	  0.06	  0.01	5.13199314839585	6.4615353199988	 22.36	 22.39	 25.22	 24.51	10.752	11.637	11.227	11.2053333333315	1.79866666668386	
2914	21/02/2018	12:14:58	 4.424	228.594	 3.696	 2.016	149.037	  0.39	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.486	 1.903	  0.06	  0.01	5.10119591925468	6.41036683997663	 22.36	 22.39	 25.22	 24.52	10.752	11.638	11.227	11.2056666666758	1.79833333333954	
2915	21/02/2018	12:15:00	 4.405	228.714	 3.691	 2.001	149.059	  0.42	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.458	 1.893	  0.06	  0.01	5.07520085306169	6.37770039999305	 22.36	 22.39	 25.24	 24.54	10.753	11.638	11.227	11.2060000000056	1.79766666668002	
2916	21/02/2018	12:15:02	 4.365	228.818	 3.693	 1.995	149.070	  0.38	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.433	 1.882	  0.06	  0.01	5.05855174910539	6.3567784699917	 22.36	 22.39	 25.22	 24.54	10.753	11.638	11.228	11.2063333333354	1.79766666668002	
2917	21/02/2018	12:15:05	 4.345	229.031	 3.694	 1.980	149.094	  0.57	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.408	 1.869	  0.06	  0.01	5.01245580276736	6.27857986999879	 22.36	 22.39	 25.20	 24.51	10.754	11.639	11.228	11.2070000000094	1.79700000000594	
2918	21/02/2018	12:15:07	 4.321	229.151	 3.697	 1.967	149.109	  0.47	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.382	 1.856	  0.06	  0.01	4.96155769353936	6.23489186001098	 22.36	 22.39	 25.20	 24.54	10.755	11.639	11.229	11.207666666669	1.79633333334641	
2919	21/02/2018	12:15:09	 4.284	229.241	 3.699	 1.951	149.132	  0.46	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.354	 1.843	  0.06	  0.01	4.92820091675094	6.19120385000133	 22.36	 22.39	 25.20	 24.54	10.756	11.640	11.229	11.2083333333285	1.79566666668688	
2920	21/02/2018	12:15:12	 4.265	229.464	 3.699	 1.944	149.145	  0.41	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.330	 1.833	  0.06	  0.01	4.90079689490813	6.15853741001774	 22.36	 22.39	 25.20	 24.51	10.756	11.640	11.230	11.2086666666582	1.79533333335712	
2921	21/02/2018	12:15:14	 4.242	229.587	 3.705	 1.927	149.169	  0.40	 0.239	207.398	 -1.00	 0.203	193.076	 -3.00	 4.302	 1.822	  0.06	  0.01	4.87678608032002	6.13833841998712	 22.36	 22.39	 25.19	 24.53	10.756	11.641	11.231	11.2093333333469	1.79433333333873	
